Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,545098447.640862,605581577.287066,634528872.02036,598998418.724583,411419905.846621,367053117.224523,293103478.548483,420359035.897436,559956130.283622,571854214.589142,563555630.769545,587448405.488773,662213082.741535,719754655.358964,1225589878.06809,1061107353.67232,1204699849.12592,873579931.929901,935408774.951918,952265043.438383,1038225167.05882,1111000765.28987,1481165467.83214,1381573615.2513,1304063253.04136,1478908173.26796,1582873750.32068,1562448076.65689,1541088312.25453,2013448228.72975,2115193513.29556,2069832686.98061,2411552288.76212,3163020034.63637,4432257173.6492,5289174942.53404,6123556716.81329,4722288495.66085,6459461639.30243,8486832800.88498,8905066163.58643,6477790688.22844,6777632512.0781,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834,59977326085.9908,59937796648.2158,60269732854.827,65531374199.6742,59607290407.5944,63298361996.2153,66053040483.0016,67860515989.517,75065106227.6892,79006113643.1906,66345291160.1683,62253049891.6449,66757619000
Myanmar,MMR,"Population, total",SP.POP.TOTL,21730250,22210581,22704719,23213408,23737315,24279431,24836496,25406429,25989662,26585112,27193016,27807219,28428324,29026388,29598167,30176565,30758811,31355966,31972976,32596550,33227204,33858783,34482965,35162715,35899313,36622827,37314878,37971594,38600927,39214618,39817251,40394154,40950342,41502429,42055143,42605338,43154860,43708798,44257793,44787724,45290841,45771139,46232653,46667192,47068772,47438365,47785135,48125043,48390793,48660459,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2467.80765504439,2266.91040607673,2097.09340946461,2214.33863115715,1830.46920554097,1466.17924353732,1599.39785666132,1969.42364982372,2062.57997582884,1966.82702819252,2037.47589359778,2116.90552516214,2346.86242963741,2154.96473655435,2355.90445673153,2483.20353415161,2423.3982907313,2459.64511763936,2235.24515468625,2177.78733370092,2156.67590512714,1915.58926594875,1772.07565537493,2569.24739317883,3403.15496192955,3685.77299991587,4017.1834716928,4379.04313682732,4204.78555422749,4302.91374148376,5418.21633365814,5834.7917675794,5942.64680978673,5346.62131149967,5378.32326241205,4774.10650865775,4395.68776162376,5143.96072323076,5308.60813408705,4731.9210318831,3878.58982993966,4412.8355693052,4349.04532248966,4168.28521087347
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2421990338.12083,2249908578.03115,2118710248.32937,2297400687.55049,1951260037.94542,1608237350.44365,1809048527.11034,2300068216.96898,2495094746.44024,2535135797.50766,2789921853.53112,2996869281.48364,3429521699.4026,3251188833.14533,3666503529.62911,3978514206.31168,3989163196.56767,4154989950.00393,3873109865.55683,3868551730.39163,3922232164.83175,3557341215.15159,3349169826.38896,4926439383.51425,6609205994.77406,7248374837.72056,8001779551.06323,8839536475.99963,8607431497.49471,8938847189.07592,11431412421.1316,12523359440.5499,13042053591.6857,12043307277.1235,12435430969.6301,11335161083.5061,10722018732.0936,12895153370.9132,13682019076.4022,12541928303.48,10583748541.5258,12402486183.6396,12567271004.6761,12351025066.9131
Namibia,NAM,"Population, total",SP.POP.TOTL,591465,603067,615759,629589,644530,660558,677655,696045,715542,736120,757868,780584,804399,828928,854320,881032,906566,931104,947269,962825,981434,992500,1010308,1037511,1065989,1096890,1131081,1167889,1209696,1288947,1369303,1415684,1461322,1508697,1556304,1602170,1646103,1689264,1732745,1776368,1818647,1857048,1889970,1917464,1942082,1966582,1991888,2018600,2047056,2077394,2109811,2146325,2194654,2252508,2312139,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,2618.53445937725,2811.2146269153,3190.58553898837,3863.94069095729,5199.26497504766,5740.19978696317,5703.20317140765,5646.3355809661,5721.31368927221,5949.5621623368,6137.68129611495,6593.90695188717,6576.83364047027,5895.70266811075,5653.96100020028,4858.93351745825,4568.67887653491,4484.50814586951,5011.58031484611,5722.7674219742,5775.55347423089,5333.37954889626,5102.59685913907,4310.24433298623,3920.53972987914,3932.0910939209,3678.56242894634,3661.02846701327,2908.84986525428,2682.69486680046,2648.60152860938,2232.30874026726,2084.64824520971,2463.28259078079,3040.51349889,2992.40382776926,2910.14145794684,2272.15291307045,3756.84531228766,4410.56764668962,4735.92000502092,6480.90451339597,9817.36872216004,8974.51886874433,9193.09784447237,7703.43149943923,8724.30700255019,9613.41209082575,11408.6947593898,10776.8284610316,10695.6993301601,14989.6647450751,13287.2711890938,12982.7612060515
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,17570366.2224213,19009433.3072013,21734268.6915888,26529816.7841127,35994511.422255,40106775.9115117,40287427.2028236,40444701.7664602,41754147.3043086,44431330.2283313,46947124.2339833,51689636.5958435,52877742.469381,48439093.1211979,47363231.2986778,41548740.5077855,39939390.7386682,40118409.8729486,45931133.5855646,53736786.0923378,55572375.5290496,52533788.5566282,51133123.1254326,43542088.2518269,39742511.2417848,39969705.969706,37458801.2139605,37331507.2781343,29664450.9258631,27328612.6080962,26930980.3429002,22613287.5389074,21017423.6082043,24778159.5806639,30587565.7988334,30070666.0652533,29200359.3890386,22766972.1889659,37602264.7306872,44176245.5492433,47562844.6104251,65444173.7762725,100794924.670417,94385014.9425842,98752257.0453222,84383388.6448573,97276023.0784346,108862278.516511,130937589.753517,124871111.377973,124530027.301054,175513984.500084,156803087.302496,154170289.321861
Nauru,NRU,"Population, total",SP.POP.TOTL,4607,4774,4979,5226,5515,5832,6043,6135,6328,6581,6710,6762,6812,6866,6923,6987,7064,7163,7298,7468,7649,7839,8040,8216,8377,8551,8742,8946,9165,9390,9622,9850,10021,10102,10137,10165,10183,10197,10198,10187,10168,10130,10082,10059,10060,10049,10034,10020,10009,10016,10043,10098,10267,10517,10742,10954,11150,11324,11477,11587,11643,11709,11801,11875
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.2125233749587,51.5544820747585,54.565608932967,46.3146629740628,45.320757315163,65.8050690424137,79.484178651631,72.255603368576,64.8592419247839,64.8179199463286,69.6334897297304,69.4540704096493,78.842912842237,73.2266835267801,89.7637455591626,113.605645172746,102.470373251774,95.3433557426543,108.099425052837,121.86820974915,125.114347478097,142.916898807843,146.976662933749,146.632953086254,151.078187115939,149.900453418882,159.545682806044,162.036906898913,187.084777621975,184.975416457251,185.794600449903,195.716621410462,165.02959412726,172.805202579767,187.258176246151,197.843001330326,198.821907435345,211.834869589153,205.075246306069,208.646667913743,223.830289183078,240.795114544664,238.89140296106,246.429706587633,279.587750044428,309.024168339372,340.431796437968,385.449767660642,464.817391891529,473.078751198621,585.278491984574,785.518656222132,788.202937148377,803.269595420477,821.455224911731,875.543635474862,877.256454696737,1034.28374906846,1179.19843190389,1203.14294706401,1154.21517578318,1252.75076731986,1385.91066275016,1377.62603571292
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334413.965087,531959561.62226,574091101.194382,496947904.443033,496098775.308642,735267082.294264,906811943.824649,841974025.462659,772231386.914829,788641965.432099,865975308.641975,882765471.604938,1024098400.35619,972101724.995368,1217953546.97604,1575789254.46938,1452788984.86265,1382400000,1604162497.45945,1851250008.33333,1945916583.33333,2275583316.66667,2395423741.79762,2447174803.37791,2581207387.79709,2619913955.51556,2850782044.04306,2957255379.54315,3487009748.35638,3525225786.58691,3627560239.48997,3921476084.89072,3401211581.29176,3660041666.66667,4066775510.20408,4401104417.67068,4521580381.47139,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258377.90964,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746,21573872420.7008,21703100877.1309,22162204924.5726,22731612922.1906,24360801286.7638,24524109483.5293,28971588940.364,33111525237.149,34186180699.0255,33433659301.2466,36924841394.2605,41182939600.67,40908073366.8455
Nepal,NPL,"Population, total",SP.POP.TOTL,10123658,10318396,10521116,10729818,10946392,11173411,11408710,11652716,11906266,12167036,12436190,12710061,12989099,13275239,13568435,13870695,14177649,14499175,14839695,15190590,15553105,15922423,16297987,16689119,17085242,17477692,17868124,18250505,18638661,19057807,19524573,20036500,20609707,21180159,21717479,22245439,22741862,23219463,23680357,24125199,24546509,24946748,25328981,25688758,26016656,26309458,26565425,26788492,26990037,27173035,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1156.38597727767,1254.42028262131,1342.36827187015,1436.88726083934,1668.33086114697,1848.09801532427,1986.2702443166,2154.57969743046,2364.3594192663,2646.84581766825,2931.38078026525,3383.58715579996,4110.49164551948,5353.44265154981,6450.45770236493,7346.3047476862,7937.35246713998,9180.29918461772,11195.8424872959,12817.3790153401,13812.1600098191,11537.4026865092,11088.9543150885,10696.0774958682,9991.84377655651,9940.73843593795,13804.1360603265,16734.1514052316,17770.6162376388,17423.2961585523,21322.1944802703,21764.2144987258,23939.2173482108,23156.4404444568,24682.5866742863,29301.1940492376,29063.6236532536,26744.9601318097,27924.281808994,28318.7466538357,26225.1697734149,26955.7128032278,29446.5330872868,35896.7504630706,40611.3414353091,42165.396168388,45123.5432406426,52100.7996285947,58246.7026905874,53172.0261581418,51305.7338533973,54701.7728030611,50473.9442002689,52602.2860520766,53457.2234864322,45793.8135434697,46808.5291492503,49513.6817346384,53955.0770024266,53554.9007491475,53467.9277413737,60141.9880911492,59123.318556487,64572.0059558854
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,13282979014.563,14599836396.388,15847582341.1664,17193744109.0367,20232048552.8327,22721869808.1438,24741480717.0389,27143828098.7481,30097635750.982,34086038090.3986,38220884519.3888,44644730576.4411,54787070173.0294,71946639602.7117,87371810804.1643,100397061693.97,109329386564.427,127203923857.412,156089077205.133,179933827309.678,195439301706.939,164375775854.456,158712765536.024,153671294108.563,144124462912.088,144057523221.868,201157708220.903,245406949521.323,262295966105.474,258716904291.801,318799003993.707,327982316124.47,363497050125.313,354070495965.828,379688232231.505,452967334614.329,451372549019.608,417506211881.635,438612530548.767,447778514140.155,417649282153.726,432536219668.898,475529972122.746,582435617081.96,661224886143.245,688133699635.797,737593995289.411,853499460872.552,957901566041.406,878954223140.234,852464982433.335,913140741332.687,845689017065.625,883951539006.669,901556501756.467,775743675302.734,797163949289.885,848233537845.884,929733599796.862,928903005576.469,932560861701.17,1054472123449.6,1046540797548.64,1154361305398.06
Netherlands,NLD,"Population, total",SP.POP.TOTL,11486631,11638712,11805689,11965966,12127120,12294732,12456251,12598201,12729721,12877984,13038526,13194497,13328593,13439322,13545056,13666335,13774037,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,1713.14089313598,1713.69793827137,1826.17147949386,2124.4581832684,2509.40725556196,3281.71069593272,3615.1542919613,4225.83816273241,4318.13831160265,4848.9446983879,5940.93032547352,5618.32573273327,5792.71036838794,5779.03633913119,7069.54421444295,7892.72212911846,6422.06638106676,5912.37880618972,5315.10934087161,5051.72635841793,5334.82839832455,7374.68547045802,8983.35708724875,12301.1923190702,12701.8289877333,14334.6807372176,14642.5179713722,15713.7198562158,14787.2165075183,15534.3093278924,18107.8880778022,17592.0502745845,15704.9593483537,16614.5978812179,16692.6835119189,15329.7297200058,14482.3606263602,16104.5520406819,20768.1061488848,24475.6488547037,25528.2918353444,28193.2537573387,35177.6535261448,35723.9033194947,33836.494080472,35798.9084757829,38835.9401851385,35559.5672006157,36671.1566752621,37816.9558599295,30858.7237060533,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906,..
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,159594492.463655,164206536.445162,180036767.648861,215507162.56893,263108841.338416,358815684.071892,413985778.589656,506808996.694661,542293399.862618,637403478.492486,816652164.400241,798313521.689803,837620126.558528,846004687.758093,1047225723.57386,1182463951.21814,972564154.815131,904599869.725833,823857893.163123,796066194.738573,854820893.577136,1201321513.76667,1488093101.50275,2072775508.14796,2185082938.93078,2529440424.16648,2653780672.09555,2923883281.08579,2822243780.97543,3038728384.86634,3628440505.14193,3606968435.99917,3291131281.04099,3556304832.68104,3647802049.80911,3420032041.07385,3297734891.14661,3740056747.71979,4915353827.10576,5895008977.9531,6238629487.01331,6979155387.86792,8819917180.34265,9067619760.07073,8704438102.20142,9364350076.91225,10351448004.7674,9659151917.40484,10151382933.1594,10635035594.7528,8738203074.3957,8724568954.89799,9174048681.98577,9896402283.68587,9475655324.59495,9454629467.91408,10071349663.8484,9623318718.31459,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,79819,82521,85334,88050,90602,93159,95820,98587,101441,104849,109338,114514,119931,125585,131452,137462,142091,144599,146392,148132,149817,151441,153001,155003,157583,160234,162898,165650,168502,172029,176456,181238,186072,190857,195614,200379,205034,209560,214047,218527,223098,227707,232236,236678,240852,244381,247547,250725,253825,257250,261582,266543,271633,276822,281224,283168,283423,283546,283541,283606,284176,285214,287123,289870
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2334.13382506632,2364.75394399361,2471.05511866341,2646.2366468678,2839.31567298721,2170.99819416658,2211.38232224774,2208.44223567277,1902.4219087344,2096.92656039438,2311.02772239737,2772.9185969396,3294.64894268304,4323.19653458655,4610.57042634013,4171.76973967475,4373.84099791231,4950.58820538927,5936.98526036423,6668.1386662247,7467.16803773805,7813.88754336067,7656.47573238963,7598.31203875006,6713.76013104154,7600.56524172937,9427.55394035348,12330.9168305483,13759.1556295922,13312.3855858113,13663.0216184298,12230.0734548834,11793.1392416214,13094.3454502639,15280.3127842922,17400.4201848172,18794.436039393,17474.187029724,14738.4455703918,15322.2238340267,13641.1027183822,13882.8568268586,16874.1874918196,21913.7081719961,25420.234882944,27751.0654708859,26654.5932018985,32479.9817381467,31252.9625640673,28209.3623271229,33676.7741239925,38388.5280906616,39974.2997334925,42977.388040868,44578.2253868016,38639.3501941427,40070.8956577431,42913.186956185,43228.6976473771,42747.2099299966,41785.6922905898,49624.1816729553,48216.5095836302,48280.8114166238
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5536098606.29231,5721995118.28133,6133158804.52258,6699741942.5399,7340766740.94114,5706251653.54744,5917437956.10272,6016017494.19619,5228045647.393,5814357966.66154,6495605619.34229,7911136757.06867,9567331064.65727,12802281897.8712,13940981798.1247,12861983284.3912,13604832424.0062,15446825318.4556,18530518394.6488,20731243113.2926,23244547384.6748,24417617184.2478,24164603058.9949,24309279705.5731,21665975318.8842,24679795396.4194,30604668356.5695,40376354069.9474,45176811594.2029,43920222524.7085,45495129385.0475,42745329732.163,41649829859.6342,46775620817.4327,55314732279.1379,63918703506.9075,70140835299.0148,66075143415.4952,56227169851.0448,58762260625.8758,52623281956.7031,53872425916.6248,66627729311.4495,88250885550.2626,103905210084.034,114720129550.095,111538810712.665,137188946865.584,133131369930.414,121373602348.679,146517541181.254,168295307149.46,176210710655.208,190909855416.34,201337554959.49,178104220784.881,188898209220.167,206566916732.292,211846555690.736,212846907683.439,212697530897.56,253644079784.977,246733522841.353,252175506110.168
New Zealand,NZL,"Population, total",SP.POP.TOTL,2371800,2419700,2482000,2531800,2585400,2628400,2675900,2724100,2748100,2772800,2810700,2853000,2903900,2961300,3023700,3083100,3110500,3120200,3121200,3109000,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,5223100
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,127.483812082529,132.943507152279,142.303523551421,152.461498316554,172.68135633824,272.251263163163,283.999593265889,297.946065908473,304.441965331491,319.366650327118,321.316159006971,331.451182972568,341.380772391976,412.527494204714,556.866122465391,561.459695350208,632.573778388006,744.185320440322,690.741261696299,495.366597419221,659.297143121648,739.671655710215,713.777809066357,779.852730684977,861.428649767358,724.056425347288,760.59055909276,992.024066415935,662.308196621167,249.155474069011,242.508388735709,349.514318640612,411.473330661786,394.378074021071,849.179331364895,891.779352309996,910.861645917295,912.757397585973,949.155373494771,980.219744675246,1017.3124434882,1051.874235891,1014.3339042591,1021.35216668794,1098.62118662335,1183.30217305152,1248.17675959909,1350.38954614622,1523.68088982295,1467.08019633408,1526.56185349171,1679.71034177231,1784.69212752824,1835.43436443315,1958.36966453366,2074.45446460028,2131.68828465802,2182.61875100395,2035.16750115975,1958.62132892996,1931.61515811642,2128.60980633198,2325.16737851871,2612.87066241288
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,227223322.141537,244144236.65331,269283803.686825,297324163.095513,347119918.158577,564290020.384288,607140010.475682,657140010.747554,692859984.612158,750000002.894903,778569938.824225,828569953.4744,878570045.450998,1092900014.79168,1521400011.53463,1581599958.5989,1836899998.94579,2226999873.71856,2127699978.78077,1567599981.69806,2144300006.18028,2474700227.04662,2454499872.03789,2753100057.78802,3117599872.08764,2683699935.36479,2885799993.91571,3851200117.77355,2630900095.60219,1013184755.57026,1009455476.10732,1488804123.71134,1792800000,1756454248.36601,3863185119.04762,4140470000,4308351902.78601,4389973334.97976,4635347385.5446,4856026259.07657,5109587049.97449,5351752034.2221,5223727302.54906,5322228350.58068,5792932838.40051,6321324455.16941,6763688874.63732,7423419479.8255,8496948184.42042,8298687305.66354,8758572306.31602,9774320144.00049,10531980451.1847,10982954744.4415,11880433902.9361,12756685550.3389,13286101094.3863,13785924216.2724,13025234820.8225,12699028889.666,12681569254.2815,14144060853.1362,15649897116.8965,17829218219.3591
Nicaragua,NIC,"Population, total",SP.POP.TOTL,1782370,1836451,1892320,1950159,2010176,2072681,2137820,2205567,2275836,2348398,2423065,2499825,2573578,2649278,2732075,2816943,2903851,2992534,3080314,3164525,3252403,3345674,3438745,3530282,3619104,3706479,3794157,3882164,3972320,4066476,4162559,4259637,4357026,4453732,4549316,4642931,4729974,4809573,4883655,4954018,5022633,5087825,5149909,5210963,5272912,5342105,5418855,5497243,5576593,5656601,5737450,5819051,5901287,5983845,6066492,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654,6823613
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,128.251201351162,134.635094261008,143.150824130834,153.324882584919,148.080269139855,166.280055859235,168.596485499415,155.380620524944,145.610145933803,138.291209756182,139.75875001865,145.213783611591,151.437947747318,187.854399670045,198.28916531089,197.232873008404,194.789570593583,229.808417625006,306.828022482047,354.169730869649,408.822779755471,343.386800706738,309.795062345471,268.772580748131,211.468807340699,202.372740665362,259.561894151866,295.326253933298,292.587878484489,271.266557931133,423.887460599302,384.44311679922,384.029657304316,335.429581902384,206.214617135856,237.01998956862,239.494513213973,220.562957209,246.090855923026,228.271656116064,194.771959898935,205.417936120931,225.294391147438,265.225363452469,283.468281798296,318.643121918273,333.345078419447,387.168065883301,475.044955398162,461.131533961487,474.425692340831,510.75956176268,528.510104469655,552.103334363117,565.30989731175,485.662574175279,502.706475406446,521.804130023434,578.568035680892,561.691304349698,579.512495758236,608.722439593808,609.745147574878,642.937917863471
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526873.29589,485785230.978987,531736599.250464,586294878.744643,582816396.404409,673383510.812866,702296078.593173,665586872.274446,641214226.209493,625867985.273798,649916621.242978,693573703.630273,742779660.818693,946385105.193732,1026137110.89309,1048690933.21027,1064517601.29025,1291458041.46193,1774365589.70815,2109277665.69912,2508524720.71895,2170893414.3888,2017612215.97935,1803099561.20046,1461243326.12882,1440581652.39853,1904096998.30009,2233006104.92776,2280356192.76273,2179567114.33391,3512356507.88599,3285796874.97125,3386232579.22522,3052673849.25181,1938058175.21399,2302537562.24406,2405686940.0464,2290318910.20658,2643363518.99272,2537789820.69295,2241753192.81158,2448714703.96617,2782192878.67204,3394084732.49543,3760443737.53797,4383315964.58718,4756361252.37923,5731485051.79069,7297600226.00536,7352131309.73341,7851192502.30917,8772950777.79176,9426912647.59111,10224897437.8648,10862943543.5419,9683867926.44282,10398861981.7583,11185104251.6943,12837307496.8821,12889555561.2299,13744653103.058,14915002436.069,15433852712.2963,16819170420.5653
Niger,NER,"Population, total",SP.POP.TOTL,3505050,3608162,3714520,3823873,3935814,4049695,4165544,4283590,4403637,4525725,4650275,4776225,4904845,5037865,5174953,5317019,5464962,5619716,5782932,5955556,6135971,6322006,6512732,6708644,6909971,7118457,7335811,7561150,7793748,8034780,8286059,8546900,8817633,9100789,9398258,9714529,10044852,10383969,10741413,11117411,11509630,11920647,12349144,12796984,13265836,13756192,14268581,14803610,15361915,15943675,16548835,17176283,17836769,18519898,19215909,19939498,20685753,21435446,22188069,22947757,23717613,24502140,25311973,26159867
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,93.1370090424417,97.1375281143562,104.532495533943,107.675741358944,113.297345671875,117.287226824734,124.382440176253,99.5014906604697,97.3372081255964,121.436663307697,224.46293599595,160.479255841113,209.454776294345,252.369032452868,402.836999782685,438.078813916795,556.389687719878,535.965307817329,526.895852928476,660.994040864293,870.359934682057,2162.20995436075,1821.53265482387,1207.07374565349,890.434106332302,868.640540548893,628.248453718536,587.956613434089,539.539468397166,465.488089532188,556.376449130902,596.938795710722,508.515905682785,539.573202297542,744.884247151377,1271.61617353199,1632.72469370276,1720.27540949396,1822.46998452473,480.669363941805,547.318298903379,566.428231812933,712.164852077686,763.388745367223,962.48104194733,1211.37703504386,1599.53891556365,1815.52697545827,2154.10543545364,1820.48633854782,2202.25672957344,2418.41316975875,2633.19734671361,2872.79083379398,3088.72131316169,2585.73360671797,2070.4127339595,1876.34027111773,2057.87944554011,2265.15520863056,2019.65706326224,2017.27486481527,2139.37478476974,1596.63696129001
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196174501.5302,4467287893.08484,4909399176.24033,5165590253.7639,5552931318.82747,5874537650.18494,6366917453.23302,5203237918.70483,5200997919.60083,6634317346.27306,12546094981.562,9181769911.50443,12274416017.7976,15162871287.1287,24846641318.1242,27778934624.6973,36308883248.731,36035407725.3219,36527862208.7133,47259911894.2731,64201788122.6054,164475209515.939,142769363314.176,97094911792.0489,73484359521.4887,73745821158.2254,54805852580.9129,52676041931.1087,49648470440.4593,44003061108.4005,54035795387.8086,59526833412.3581,52058181853.8055,56721051402.4732,80399613063.6364,140919776986.364,185730236700,200850397618.182,218416200672.727,59145077039.1437,69171451627.2465,73557840064.489,95054059302.6995,104738954264.226,135764731645.611,175670569969.346,238454997161.48,278260846800.103,339476276257.793,295008835380.997,366990417129.04,414466676831.16,463971018239.281,520117180313.906,574183763411.508,493026682800.63,404649125252.16,375745731053.427,421739251509.08,474517490844.461,432198898467.795,440833635873.827,477403400101.174,363846332834.618
Nigeria,NGA,"Population, total",SP.POP.TOTL,45053782,45989310,46965292,47973575,49012016,50086764,51188234,52293065,53432783,54631914,55893838,57214684,58601748,60082139,61679144,63410815,65258009,67234590,69326532,71498242,73764641,76068103,78378701,80438260,82526443,84897973,87235953,89591716,92020090,94531014,97120925,99720162,102372770,105122069,107935714,110819428,113754779,116754792,119846254,123047320,126382494,129862595,133471989,137202644,141057045,145017253,149077334,153267261,157595014,162049464,166642886,171379598,176200625,181049443,185896915,190671878,195443700,200254579,204938755,209485641,213996181,218529286,223150896,227882945
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2277.30372314314,2402.13517656378,1198.92829846257,1336.64775641463,1786.35488334914,2355.24705371138,2306.53366957635,1959.56073782188,1875.81662735988,1915.39281060996,1861.89899780644,1823.02267682636,1989.13537265159,2445.36286400013,2818.5814561242,3120.98401394233,3440.4411057968,4204.11328760452,5026.4202989873,4799.78722768888,4833.36586759968,5416.86672931659,5049.8265386157,5626.26115664893,5925.38592218015,5262.68671928674,5598.48622617967,5955.2973863451,6713.98925398989,6718.85826635458,6659.59651070776,7620.80296977508,7606.2375253797,8624.29360948531
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4699646643.10954,4938775510.20408,2436849341.97604,2682456896.55172,3559608639.98379,4707041315.24202,4642021256.30689,3912986090.97363,3765745023.2074,3863619284.77939,3772859034.20508,3709636030.66578,4018365747.00972,4946296599.08467,5682784471.69722,6258602872.67898,6861226971.55617,8336474973.72949,9909552434.51136,9401736825.42688,9407170321.37752,10494626767.6445,9745261300.57788,10817702346.0674,11362265252.778,10064519962.5655,10672467073.2873,11307067069.6658,12683068114.2388,12606338448.547,12361036913.8409,14000283827.0154,13932436550.0883,15763621848.115
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1435059,1455171,1471745,1488737,1510900,1533466,1557349,1582492,1608930,1636345,1664208,1691216,1717395,1743816,1770545,1797972,1825830,1853138,1879847,1906523,1933038,1959065,1978956,1991901,2003399,2014331,2024732,2035157,2045737,2055649,2063689,2055994,2032523,2006854,1992666,1998534,2012553,1996869,2007523,2017142,2026350,2034882,2020157,2022725,2016186,2005330,1994287,1982933,1971493,1958782,1946298,1937398,1929821,1922716,1917557,1912430,1906313,1898657,1889051,1876262,1856124,1837114,1831712,1827816
